X,Y,field_1,field_2,field_3,icon_url
-4.64789754335039,33.2932853100162,GPS6,569878.420000000041910,299798.229999999981374,./0.png
-4.1922637742303,33.3756337675777,GPS6,612194.310000000055879,309325.919999999983702,./0.png
-3.5594304363134,33.7453058539258,GPS7,670332.000000000000000,351166.719999999972060,./0.png
-4.82165003114013,33.2280533485005,GPS7,553740.969999999972060,292463.049999999988358,./0.png
-4.19232227746422,32.6082022163657,GPS7,613173.430000000051223,224249.410000000003492,./0.png
-4.77669712497046,33.4221391683801,GPS7,557801.000000000000000,314005.010000000009313,./0.png
-4.44397817726028,33.4166147512452,GPS7,588739.180000000051223,313626.599999999976717,./0.png
-4.57161946343138,33.2695543667925,GPS7,577001.250000000000000,297221.070000000006985,./0.png
-4.15421644512115,33.4704985713307,GPS7,615607.719999999972060,319884.590000000025611,./0.png
-4.7674259578741,33.2479679835905,GPS8,558779.989999999990687,294700.219999999972060,./0.png
-4.2069347508572,32.6447721261533,GPS8,611755.989999999990687,228287.690000000002328,./0.png
-4.78741818168669,33.4280271779896,GPS8,556800.430000000051223,314651.909999999974389,./0.png
-4.39153370129845,33.4141763671531,GPS8,593617.739999999990687,313402.159999999974389,./0.png
-4.72361180690716,33.2054882896014,GPS8,562892.020000000018626,290016.280000000027940,./0.png
-4.19256797873894,33.5930957978985,GPS8,611887.060000000055879,333434.669999999983702,./0.png
-4.7926351042991,33.3265244233376,GPS9,556380.939999999944121,303395.590000000025611,./0.png
-4.79712109818523,33.4105233193754,GPS9,555909.619999999995343,312706.010000000009313,./0.png
-4.39532434364086,33.4592141967033,GPS9,593217.229999999981374,318391.960000000020955,./0.png
-4.81007884898851,33.1247216452516,GPS9,554883.890000000013970,281013.169999999983702,./0.png
-3.9654420700834,33.5960125262016,GPS9,632955.969999999972060,334024.799999999988358,./0.png
-4.58563344084888,33.3367497464228,GPSA1,575637.979999999981374,304660.469999999972060,./0.png
-4.9025975594999,33.3125985442455,HC-D1172,546153.869999999995343,301797.479999999981374,./0.png
-3.52633091863701,33.664513337549,ID1,673558.300000000046566,342264.510000000009313,./0.png
-3.34012479892632,33.6987440273922,ID10,690744.290000000037253,346384.559999999997672,./0.png
-3.36683010388746,33.6613206595002,ID11,688350.609999999986030,342187.369999999995343,./0.png
-3.41973228130959,33.7336346792964,ID12,683294.410000000032596,350109.719999999972060,./0.png
-3.41639530309708,33.7696188389684,ID13,683527.660000000032596,354104.820000000006985,./0.png
-3.35444057636857,33.7656116582896,ID14,689272.469999999972060,353771.330000000016298,./0.png
-3.25464041334696,33.7946420124179,ID15,698446.619999999995343,357175.150000000023283,./0.png
-3.32322110684914,33.8037516113011,ID16,692078.890000000013970,358056.619999999995343,./0.png
-3.37550272009806,33.8295848769547,ID17,687184.739999999990687,360825.460000000020955,./0.png
-3.38701637721712,33.6328098350554,ID18,686540.310000000055879,338990.469999999972060,./0.png
-3.52129952528697,33.7206146860321,ID19,673912.729999999981374,348492.340000000025611,./0.png
-3.16209002758524,33.5704140830189,ID2,707545.790000000037253,332498.710000000020955,./0.png
-3.46568046362754,33.8038742812359,ID20,678894.130000000004657,357816.809999999997672,./0.png
-3.16258926891842,33.6282671157677,ID21,707361.949999999953434,338910.760000000009313,./0.png
-3.11216377679332,33.6436945879878,ID22,712000.459999999962747,340722.299999999988358,./0.png
-3.21034752430503,33.5730247620632,ID23,703061.739999999990687,332693.099999999976717,./0.png
-3.26553948495629,33.5702687181226,ID24,697946.640000000013970,332281.469999999972060,./0.png
-3.31722034853337,33.5819645620197,ID25,693125.010000000009313,333481.080000000016298,./0.png
-3.36567957409874,33.5688338434133,ID26,688657.150000000023283,331936.780000000027940,./0.png
-3.42826990355402,33.5514659279881,ID27,682885.219999999972060,329899.960000000020955,./0.png
-3.45770935287808,33.5356509763924,ID28,680185.339999999967404,328095.539999999979045,./0.png
-3.50826264494646,33.5077356964166,ID29,675548.300000000046566,324914.750000000000000,./0.png
-3.12371474104373,33.5960119200011,ID3,711044.829999999958090,335413.239999999990687,./0.png
-3.5589501886647,33.504893128217,ID30,670846.709999999962747,324515.440000000002328,./0.png
-3.56268868861037,33.5462256850208,ID31,670418.839999999967404,329091.320000000006985,./0.png
-3.53649079170942,33.5893518175632,ID32,672765.290000000037253,333915.299999999988358,./0.png
-3.50062283930492,33.6239153241278,ID33,676023.339999999967404,337806.940000000002328,./0.png
-3.15240974730136,33.5787904964234,ID34,708424.050000000046566,333446.539999999979045,./0.png
-3.45107894801757,33.6022699185073,ID35,680662.939999999944121,335492.119999999995343,./0.png
-3.42827398132269,33.6417215558314,ID36,682695.780000000027940,339905.349999999976717,./0.png
-3.42376068262398,33.6799255120834,ID37,683034.050000000046566,344148.479999999981374,./0.png
-3.17873456954889,33.6094392087872,ID4,705909.199999999953434,336791.669999999983702,./0.png
-3.25579255635112,33.6098770211938,ID5,698760.880000000004657,336690.690000000002328,./0.png
-3.22347634465006,33.6641383255774,ID6,701632.819999999948777,342767.780000000027940,./0.png
-3.16503057860005,33.6814653228121,ID7,707009.250000000000000,344803.049999999988358,./0.png
-3.20122522529899,33.7382752923702,ID8,703522.189999999944121,351029.440000000002328,./0.png
-3.2592199020849,33.6988890192623,ID9,698240.540000000037253,346551.530000000027940,./0.png
-4.46147804433942,32.8278127070135,K1,,,./0.png
-4.3183852168236,32.8512786255434,K10,,,./0.png
-4.29450716616245,32.8675113799783,K11,,,./0.png
-4.25456514398339,32.8827709947371,K12,,,./0.png
-4.2824861605432,32.8563023033269,K13,,,./0.png
-4.25375946954498,32.8728355102428,K14,,,./0.png
-4.22720800179047,32.8870812703112,K15,,,./0.png
-4.44537351172749,32.8281608723677,K2,,,./0.png
-4.4286877457059,32.8361929956709,K3,,,./0.png
-4.40760751006993,32.8368395622721,K4,,,./0.png
-4.40518861147769,32.8182483170508,K5,,,./0.png
-4.38126747949448,32.7867865792918,K6,,,./0.png
-4.37123087028371,32.8055178399976,K7,,,./0.png
-4.36536011684354,32.8354910048285,K8,,,./0.png
-4.31127407551714,32.839910356474,K9,,,./0.png
-4.56641930810903,32.6516998237789,MO93,578032.670000000041910,228728.309999999997672,./0.png
-4.09404216954694,32.8559848212518,OAB21,622051.270000000018626,251828.630000000004657,./0.png
-4.77002234672829,33.4462761554603,R12,558405.400000000023283,316684.799999999988358,./0.png
-4.46200388227559,32.7689643516971,RBM392,587708.619999999995343,241811.380000000004657,./0.png
-4.45786636231471,32.7428936074019,RBM392T1,588122.239999999990687,238924.670000000012806,./0.png
-4.42040418951717,32.7766605113634,RBM392T2,591596.910000000032596,242700.369999999995343,./0.png
-4.0883092409026,32.8564703384473,RBM393,622587.000000000000000,251889.179999999993015,./0.png
-4.08446044600827,32.8649525025362,RBM393T1,622935.260000000009313,252834.010000000009313,./0.png
-4.10506462564888,32.8666370318677,RBM393T2,621005.290000000037253,252996.640000000013970,./0.png
-4.65245131875648,32.8703065383992,RBM399,569790.339999999967404,252902.290000000008149,./0.png
-4.64973103757348,32.8846069039108,RBM399T1,570033.439999999944121,254489.480000000010477,./0.png
-4.63878736698751,32.8660755833891,RBM399T2,571072.099999999976717,252442.480000000010477,./0.png
-5.02604485093082,33.2608050109672,RBM502,534683.069999999948777,296007.250000000000000,./0.png
-4.93247898724717,33.1157754662892,RBM502BIS,543470.050000000046566,279963.500000000000000,./0.png
-4.9244612991216,33.1059778058776,RBM502BIST1,544223.020000000018626,278880.659999999974389,./0.png
-4.92506076000192,33.1201021122932,RBM502BIST2,544159.959999999962747,280446.299999999988358,./0.png
-5.01510160651762,33.2682432782794,RBM502T1,535699.310000000055879,296835.619999999995343,./0.png
-5.03569011113441,33.2543086006026,RBM502T2,533787.199999999953434,295283.830000000016298,./0.png
-4.77114994477355,33.0509197162972,RBM507,558564.719999999972060,272852.390000000013970,./0.png
-4.77691211610728,33.0454629000432,RBM507T1,558030.349999999976717,272244.200000000011642,./0.png
-4.76080884089361,33.0606410604118,RBM507T2,559523.609999999986030,273936.000000000000000,./0.png
-4.56861817634934,33.1910151225241,RBM508,577350.130000000004657,288516.080000000016298,./0.png
-4.55841817145797,33.1852732010089,RBM508T1,578306.050000000046566,287887.130000000004657,./0.png
-4.5875365635935,33.1932206076458,RBM508T2,575584.760000000009313,288746.700000000011642,./0.png
-4.72639267169644,33.3733619381377,RBM509,562512.709999999962747,308626.200000000011642,./0.png
-4.93825225639829,33.4394662367333,RBM509BIS,542772.640000000013970,315847.989999999990687,./0.png
-4.95368663957351,33.449222270612,RBM509BIST1,541333.349999999976717,316923.409999999974389,./0.png
-4.92019771225845,33.4395117788315,RBM509BIST2,544450.829999999958090,315860.609999999986030,./0.png
-4.73226422424587,33.3681581040526,RBM509T1,561970.219999999972060,308045.750000000000000,./0.png
-4.73183977806015,33.3811539485665,RBM509T2,562000.479999999981374,309486.830000000016298,./0.png
-4.52915549654182,33.5054697140175,RBM510,580737.689999999944121,323408.510000000009313,./0.png
-4.53707020084957,33.5152560208601,RBM510T1,579993.599999999976717,324487.409999999974389,./0.png
-4.52001763184152,33.5145343199291,RBM510T2,581577.939999999944121,324420.619999999995343,./0.png
-4.79858527654273,33.6277455496352,RBM511,555634.680000000051223,336789.109999999986030,./0.png
-4.78607929755624,33.6222438101105,RBM511T1,556798.219999999972060,336185.859999999986030,./0.png
-4.812620824392,33.6365545981534,RBM511T2,554327.359999999986030,337758.400000000023283,./0.png
-4.32214539343233,33.1176319574513,RBM514,600408.719999999972060,280590.909999999974389,./0.png
-4.34127663427255,33.1228592374927,RBM514T1,598618.079999999958090,281152.140000000013970,./0.png
-4.30103010103735,33.1057085225064,RBM514T2,602392.489999999990687,279289.619999999995343,./0.png
-4.15157257777162,33.3097587219571,RBM515,616066.560000000055879,302067.419999999983702,./0.png
-4.1625225524043,33.3099384995288,RBM515T1,615047.050000000046566,302075.210000000020955,./0.png
-4.13443285386414,33.3097447601992,RBM515T2,617662.020000000018626,302085.090000000025611,./0.png
-4.38983422206484,33.3407687607048,RBM516,593854.530000000027940,305265.320000000006985,./0.png
-4.43013461543089,33.3394352203839,RBM516T1,590105.790000000037253,305081.900000000023283,./0.png
-4.36532421214124,33.3520572580939,RBM516T2,596122.869999999995343,306539.159999999974389,./0.png
-4.22871725803288,33.5434981476181,RBM517,608594.699999999953434,327897.640000000013970,./0.png
-4.20984010959447,33.5617875493388,RBM517T1,610324.069999999948777,329945.169999999983702,./0.png
-4.24449643135615,33.5281006847247,RBM517T2,607148.709999999962747,326174.229999999981374,./0.png
-4.45295730650268,33.6746707234789,RBM518BIS,587644.709999999962747,342229.679999999993015,./0.png
-4.44103202896282,33.6874088553366,RBM518BIST1,588737.199999999953434,343652.099999999976717,./0.png
-4.46638512402366,33.674665910073,RBM518TBIST2,586399.959999999962747,342217.929999999993015,./0.png
-3.98904861637716,33.0620528574072,RBM519,631566.160000000032596,274800.179999999993015,./0.png
-3.85015730483266,33.2080368814747,RBM519BIS,644290.609999999986030,291167.090000000025611,./0.png
-3.86115338261309,33.2013545395219,RBM519BIST1,643276.819999999948777,290411.150000000023283,./0.png
-3.84017849641874,33.2141165558733,RBM519BIST2,645210.449999999953434,291854.909999999974389,./0.png
-3.98231133021253,33.0724425478878,RBM519T1,632179.410000000032596,275960.460000000020955,./0.png
-3.98847980477112,33.0540741246645,RBM519T2,631631.219999999972060,273916.409999999974389,./0.png
-3.96151776955723,33.4400025640013,RBM521,633558.479999999981374,316734.020000000018626,./0.png
-3.96153520272311,33.4458982270945,RBM521T1,633547.849999999976717,317387.599999999976717,./0.png
-3.96077909051505,33.4337734648411,RBM521T2,633636.660000000032596,316044.400000000023283,./0.png
-3.74718403869848,33.3976159093023,RRM5,653553.640000000013970,312330.200000000011642,./0.png
-3.74322061642273,33.4035720917201,RRM5T1,653911.699999999953434,312996.330000000016298,./0.png
-3.75246872041118,33.3882443999089,RRM5T2,653078.640000000013970,311283.530000000027940,./0.png
-3.56334225339008,33.9187305125297,S1,669631.290000000037253,370387.299999999988358,./0.png
-4.05206159874236,32.790791917193,S1,626072.560000000055879,244651.600000000005821,./0.png
-4.25546492677983,33.0831952708922,S1,606671.209999999962747,276839.510000000009313,./0.png
-4.04078662437738,32.6469894262683,S1,627335.920000000041910,228724.049999999988358,./0.png
-3.68112966567625,33.4262749792781,S10,659643.420000000041910,315606.469999999972060,./0.png
-3.93400731822942,32.8185724973638,S10,637083.189999999944121,247880.209999999991851,./0.png
-4.27084636229897,33.0432518654618,S10,605283.630000000004657,272395.770000000018626,./0.png
-3.84890199537062,33.4042332589121,S11,644084.300000000046566,312918.590000000025611,./0.png
-3.9033179360156,32.8389356779254,S11,639923.449999999953434,250178.309999999997672,./0.png
-3.75979481678328,33.2698312173471,S11GPS,652603.670000000041910,298145.979999999981374,./0.png
-3.88076550638741,33.4188039860869,S12,641098.089999999967404,314490.309999999997672,./0.png
-3.80262005556219,32.9366367170655,S12,649181.079999999958090,261148.339999999996508,./0.png
-4.22766312107417,33.0460859165675,S12,609312.060000000055879,272754.409999999974389,./0.png
-3.89308615103389,33.4615576221232,S13,639884.250000000000000,319213.390000000013970,./0.png
-3.91583461478898,32.8877598874256,S13,638675.140000000013970,255573.910000000003492,./0.png
-4.17655356482034,33.0416544345074,S13,614089.670000000041910,272317.919999999983702,./0.png
-3.89814253341478,33.5171871463216,S14,639325.650000000023283,325373.799999999988358,./0.png
-3.82797495383748,32.904345381652,S14,646864.910000000032596,257532.779999999998836,./0.png
-4.17603234259539,32.601492619552,S14,614710.640000000013970,223523.410000000003492,./0.png
-3.88805143351461,33.2975504736168,S15,640615.510000000009313,301038.469999999972060,./0.png
-3.85312854553728,32.933910306939,S15,644464.180000000051223,260774.980000000010477,./0.png
-4.09950693289494,32.6460198005814,S15,621830.020000000018626,228546.380000000004657,./0.png
-3.91947328756408,33.3085089216813,S16,637673.069999999948777,302211.359999999986030,./0.png
-4.00350785162941,32.7137637599868,S16,630733.130000000004657,236172.459999999991851,./0.png
-4.04322978819072,32.6215412469133,S16,627143.459999999962747,225900.000000000000000,./0.png
-3.96867229221133,33.4015834608572,S17,632951.930000000051223,312465.690000000002328,./0.png
-3.89395153323462,32.9948332261426,S17,640550.560000000055879,267472.679999999993015,./0.png
-3.93074852336534,33.204452362103,S18,636785.949999999953434,290661.080000000016298,./0.png
-4.13041981446234,32.7621325201501,S18,618774.130000000004657,241382.510000000009313,./0.png
-4.01296330268317,33.2374959509658,S19,629075.310000000055879,294219.369999999995343,./0.png
-4.0015597079339,32.7556691752393,S19,630853.449999999953434,240820.309999999997672,./0.png
-3.80473668771767,33.2906990363762,S1GPS,648383.209999999962747,300394.419999999983702,./0.png
-3.59871926681242,33.8646604040652,S2,666464.869999999995343,364335.590000000025611,./0.png
-3.98341866779701,32.7932517709957,S2,632496.189999999944121,245009.420000000012806,./0.png
-4.19981824810133,33.0831641279281,S2,611864.530000000027940,276894.400000000023283,./0.png
-4.03252912648532,32.6570800898954,S2,628095.709999999962747,229852.769999999989523,./0.png
-4.07688101275535,33.4215357797816,S20,622862.040000000037253,314544.859999999986030,./0.png
-3.71109674296489,32.9943045007316,S20,657632.849999999976717,267675.559999999997672,./0.png
-4.02609214949497,33.3672394761541,S21,627662.859999999986030,308586.510000000009313,./0.png
-3.74608900485223,32.9682768952376,S21,654409.800000000046566,264738.010000000009313,./0.png
-4.07266771948235,33.3358110276114,S22,623374.609999999986030,305046.239999999990687,./0.png
-4.03508119085006,32.8690185218605,S22,627549.089999999967404,253344.079999999987194,./0.png
-4.15622622811717,33.4744137648449,S23,615415.810000000055879,320316.419999999983702,./0.png
-4.0068289948853,32.9260998524026,S23,630107.640000000013970,259706.750000000000000,./0.png
-4.17594983175269,33.544017393963,S24,613492.780000000027940,328011.429999999993015,./0.png
-3.87335341691378,33.2458497217351,S2GPS,642067.660000000032596,295327.010000000009313,./0.png
-3.51474738119768,33.8551324528244,S3,674250.280000000027940,363416.450000000011642,./0.png
-4.23522706037164,32.8429158252066,S3,608857.239999999990687,250223.450000000011642,./0.png
-4.00701272970875,32.6618811619522,S3,630481.439999999944121,230416.640000000013970,./0.png
-3.69361352547379,33.2630677663135,S3GPS,658778.839999999967404,297495.049999999988358,./0.png
-3.66127247397529,33.7876901213254,S4,660821.619999999995343,355703.919999999983702,./0.png
-4.06871213022688,32.8061016184563,S4,624491.839999999967404,246328.750000000000000,./0.png
-4.11115336165556,33.0064183128455,S4,620244.280000000027940,268485.250000000000000,./0.png
-4.06371525495247,32.724045707057,S4,625076.119999999995343,237238.390000000013970,./0.png
-3.57592618402414,33.1122633607998,S4GPS,670030.979999999981374,280963.710000000020955,./0.png
-3.70912418433754,33.7487938196062,S5,656461.819999999948777,351318.820000000006985,./0.png
-4.13193395668607,32.7208692253495,S5,618687.890000000013970,236806.489999999990687,./0.png
-4.1535185463796,32.9735705156018,S5,616330.589999999967404,264795.760000000009313,./0.png
-4.04681841994033,32.7486435442891,S5,626624.089999999967404,239985.589999999996508,./0.png
-3.65027670092897,33.1754513087002,S5GPS,662977.569999999948777,287849.400000000023283,./0.png
-3.74355324063361,33.7071705144455,S6,653346.500000000000000,346653.070000000006985,./0.png
-4.13114622790952,32.6766354286011,S6,618821.329999999958090,231903.790000000008149,./0.png
-4.19636957143913,32.948777780353,S6,612358.209999999962747,262000.290000000008149,./0.png
-4.05956906703081,32.7781228331331,S6,625387.640000000013970,243238.109999999986030,./0.png
-3.67423019237709,33.0667353604495,S6GPS,660943.910000000032596,275760.900000000023283,./0.png
-3.76095984518914,33.565187921987,S7,651980.890000000013970,330886.919999999983702,./0.png
-3.96284837454217,32.9994455857998,S7,634107.420000000041910,267893.219999999972060,./0.png
-4.23499985298752,32.9171031756545,S7,608786.689999999944121,258447.929999999993015,./0.png
-4.06746995370808,32.8120010650107,S7,624599.780000000027940,246984.220000000001164,./0.png
-3.67425113227831,33.0666183772721,S7GPS,660942.170000000041910,275747.900000000023283,./0.png
-3.80776704263525,33.5684010895587,S8,647631.339999999967404,331175.880000000004657,./0.png
-4.05165452373491,32.9437984362139,S8,625891.520000000018626,261613.690000000002328,./0.png
-4.24305776265562,32.9373592782763,S8,608008.359999999986030,260685.100000000005821,./0.png
-4.15361670252345,32.9026870454023,S8,616415.270000000018626,256937.720000000001164,./0.png
-3.87568705078377,33.1912241594127,S8GPS,641938.739999999990687,289268.260000000009313,./0.png
-3.73249681720096,33.5408935271076,S9,654665.530000000027940,328235.479999999981374,./0.png
-3.93470740449278,32.9622284675978,S9,636794.050000000046566,263804.099999999976717,./0.png
-4.32301246790509,32.987294073174,S9,600476.949999999953434,266140.830000000016298,./0.png
-3.87004489062099,33.2712454807415,S9GPS,642334.569999999948777,298146.809999999997672,./0.png
-3.48873464052885,33.9130271227238,SB1,676538.800000000046566,369878.820000000006985,./0.png
-4.05822715030329,33.2057793069565,SB1,624903.739999999990687,290648.169999999983702,./0.png
-3.58409650917885,33.3254699579769,SB1,668857.510000000009313,304584.609999999986030,./0.png
-3.47931641069915,33.3184869517314,SB10,678622.550000000046566,303985.119999999995343,./0.png
-4.68081655623191,33.3704944597261,SB101,566754.459999999962747,308336.580000000016298,./0.png
-3.15916356928045,33.3446491334874,SB101,708354.780000000027940,307479.179999999993015,./0.png
-3.55370972157154,33.7916296634979,SB11,670770.949999999953434,356311.719999999972060,./0.png
-4.18236429890782,32.8482589417053,SB1277,613797.280000000027940,250872.239999999990687,./0.png
-3.10405646083666,33.3205213650013,SB130,713540.359999999986030,304916.239999999990687,./0.png
-4.02966204691232,33.1877883272894,SB15,627592.020000000018626,288688.320000000006985,./0.png
-4.8624300375694,33.0743569668182,SB153,550029.000000000000000,275403.119999999995343,./0.png
-4.04211029014114,33.2570101457016,SB16,626331.829999999958090,296346.979999999981374,./0.png
-3.10502877837497,33.2608758795142,SB178,713595.290000000037253,298303.010000000009313,./0.png
-3.66759245221843,33.0184522340649,SB18GPS,661652.310000000055879,270418.960000000020955,./0.png
-4.04513263434703,33.1488898351408,SB2,626205.949999999953434,284357.289999999979045,./0.png
-3.42377179275509,33.2978563145657,SB20,683835.160000000032596,301794.750000000000000,./0.png
-3.67639864572228,33.5419488288187,SB21,659871.380000000004657,328437.090000000025611,./0.png
-3.59371335629689,33.7611472491731,SB21,667126.510000000009313,352867.479999999981374,./0.png
-4.0634218322431,33.2182359146966,SB248,624401.939999999944121,292022.880000000004657,./0.png
-4.17525630969576,32.8092133396878,SB26,614513.209999999962747,246551.549999999988358,./0.png
-3.02234689702245,33.3185974630496,SB260,721148.819999999948777,304873.280000000027940,./0.png
-3.06865473963499,33.3572390532028,SB284,716743.800000000046566,309059.159999999974389,./0.png
-4.23632864827574,33.1260407814002,SB287,608404.160000000032596,281609.090000000025611,./0.png
-4.77261732560309,33.1152855151966,SB29,558384.819999999948777,279987.419999999983702,./0.png
-3.03004752376993,33.3911259020127,SB294,720249.619999999995343,312896.150000000023283,./0.png
-3.69906423935532,33.3048640916246,SB2GPS,658195.699999999953434,302120.059999999997672,./0.png
-4.08051250559689,33.0292006411424,SB3,623074.390000000013970,271046.590000000025611,./0.png
-2.97462549411963,33.3942512340546,SB304,725394.719999999972060,313360.979999999981374,./0.png
-3.87506933014319,33.3301861626166,SB31GPS,641771.199999999953434,304673.969999999972060,./0.png
-3.36768325968236,33.3086507504531,SB32B,689032.949999999953434,303091.580000000016298,./0.png
-4.37593356799006,32.7557894092626,SB36,595784.430000000051223,240426.600000000005821,./0.png
-2.88228688110426,33.3120071953137,SB368,734199.900000000023283,304448.580000000016298,./0.png
-2.89596631730334,33.2489183615662,SB371,733094.680000000051223,297425.369999999995343,./0.png
-4.12880328106797,33.1081022709449,SB375,618458.349999999976717,279737.469999999972060,./0.png
-3.02824542400854,33.136477088497,SB392,721058.760000000009313,284674.669999999983702,./0.png
-3.08706680139119,33.1275638845077,SB398,715595.459999999962747,283563.599999999976717,./0.png
-4.08719239735317,32.9905083035806,SB4,622504.569999999948777,266749.419999999983702,./0.png
-3.14660793382826,33.1179298414085,SB408,710065.569999999948777,282374.250000000000000,./0.png
-3.2105682942436,33.1120223217209,SB418,704113.479999999981374,281592.440000000002328,./0.png
-3.3171197023552,33.0889370166938,SB430,694225.260000000009313,278830.090000000025611,./0.png
-3.37622894685069,33.0830485467829,SB444,688722.569999999948777,278068.849999999976717,./0.png
-3.43248360227982,33.0896359915334,SB456,683459.400000000023283,278698.650000000023283,./0.png
-3.49144430539689,33.0993521104286,SB474,677938.140000000013970,279673.479999999981374,./0.png
-3.54963831304644,33.0999998576441,SB483,672507.390000000013970,279647.489999999990687,./0.png
-3.59887482776737,33.1406910939061,SB489,667835.780000000027940,284077.739999999990687,./0.png
-3.25734335559451,33.2752250823782,SB49,699378.780000000027940,299591.940000000002328,./0.png
-3.61869467545878,33.2088886063357,SB492,665858.390000000013970,291605.780000000027940,./0.png
-4.0512118123455,32.9749477796314,SB5,625888.270000000018626,265067.309999999997672,./0.png
-4.82209743078721,33.0909574365072,SB5,553783.449999999953434,277263.640000000013970,./0.png
-3.08717416753287,33.2114182320565,SB546,715379.430000000051223,292857.789999999979045,./0.png
-4.75515829699026,33.1703303977859,SB58,559975.969999999972060,286099.880000000004657,./0.png
-3.20161777858956,33.2640886464741,SB59,704593.270000000018626,298465.460000000020955,./0.png
-4.01431321225057,33.0068717524847,SB6,629289.040000000037253,268651.429999999993015,./0.png
-4.10141101505386,33.096940874201,SB62,621029.400000000023283,278531.609999999986030,./0.png
-3.15955474706943,33.237031033014,SB624,708574.520000000018626,295549.630000000004657,./0.png
-3.83711132202936,32.8689141958606,SB64,646069.380000000004657,253592.320000000006985,./0.png
-3.96843407151406,33.0319813358734,SB7,633536.170000000041910,271492.799999999988358,./0.png
-3.23626024190884,33.1674066396944,SB720,701589.609999999986030,287681.409999999974389,./0.png
-3.32221727762796,33.2000553914992,SB754,693504.359999999986030,291137.510000000009313,./0.png
-3.30009353832896,33.2359007915997,SB765,695486.089999999967404,295152.080000000016298,./0.png
-3.34400103979684,33.1685970247047,SB788,691543.050000000046566,287610.270000000018626,./0.png
-3.94744203207681,33.0660120198763,SB8,635443.839999999967404,275292.359999999986030,./0.png
-3.54607149982808,33.6189553890879,SB8 PRES,671818.089999999967404,337181.280000000027940,./0.png
-3.20291780468336,33.3119871265808,SB82,704360.420000000041910,303772.190000000002328,./0.png
-4.07669046633657,32.6586686504782,SB860,623952.170000000041910,229975.480000000010477,./0.png
-4.15263070710407,32.849789741993,SB90,616577.569999999948777,251074.799999999988358,./0.png
-4.01132016398418,33.0320445147209,SI BOUTAYEB,629531.469999999972060,271445.690000000002328,./0.png
-3.64461898629784,33.0667636825847,SN10GPS,663707.660000000032596,275810.140000000013970,./0.png
-3.57587830379687,33.1123544926577,SN11GPS,670035.270000000018626,280973.890000000013970,./0.png
-3.7515742393974,33.2137694473761,SN12GPS,653467.359999999986030,291943.349999999976717,./0.png
-3.74100733250818,33.1872766233208,SN13GPS,654498.689999999944121,289022.130000000004657,./0.png
-3.76898216244339,33.0699952439897,SN1GPS,652094.369999999995343,275980.020000000018626,./0.png
-3.83661383096502,33.1195503993562,SN2GPS,645699.670000000041910,281376.780000000027940,./0.png
-3.85396239852854,33.145041208829,SN3GPS,644039.479999999981374,284178.440000000002328,./0.png
-3.75232029127492,33.0930054998894,SN4GPS,653609.219999999972060,278555.190000000002328,./0.png
-3.8018431556487,33.1700218750203,SN5GPS,648857.479999999981374,287020.869999999995343,./0.png
-3.78160060567396,33.1327459869853,SN6GPS,650808.750000000000000,282917.789999999979045,./0.png
-3.79840957584019,33.2097763948488,SN7GPS,649109.949999999953434,291432.739999999990687,./0.png
-3.80377936256044,33.2132431572219,SN8GPS,648603.680000000051223,291809.380000000004657,./0.png
-3.673837240916,33.1288486167358,SN9GPS,660866.689999999944121,282646.830000000016298,./0.png
-3.52694190296588,33.3485905467285,SR01,674130.310000000055879,307241.590000000025611,./0.png
-3.31535427549529,33.2820499210537,SR02,693962.339999999967404,300239.039999999979045,./0.png
-2.94134871066544,33.3539120348612,SR03,728594.020000000018626,308962.200000000011642,./0.png
-2.91282971973289,33.2030425265196,SR04,731645.410000000032596,292303.090000000025611,./0.png
-2.95856123970357,33.1745133684062,SR05,727458.199999999953434,289040.359999999986030,./0.png
-3.27042371914566,33.1051169237427,SR06,698545.709999999962747,280711.469999999972060,./0.png
-3.11448852205916,33.1705085750628,SR07,712933.790000000037253,288267.250000000000000,./0.png
-3.16597029430544,33.1814304595329,SR08,708108.880000000004657,289373.919999999983702,./0.png
-3.05103734004878,33.2530639005289,SR09,718642.469999999972060,297549.010000000009313,./0.png
-3.55924636833223,33.2084333702042,SR10,671398.930000000051223,291651.460000000020955,./0.png
-3.50587576221807,33.1989965770193,SR11,676391.199999999953434,290694.400000000023283,./0.png
-3.57092582993019,33.1517363315322,SR12,670420.750000000000000,285347.440000000002328,./0.png
-3.61624246295957,33.2736667404623,SR13,665964.150000000023283,298790.469999999972060,./0.png
-4.56885758058099,33.1419232274864,ST1,577371.160000000032596,283073.400000000023283,./0.png
-4.69160791144865,33.5147678017859,ST1,565642.020000000018626,324325.229999999981374,./0.png
-4.644768437935,33.3756060597734,ST1,570103.709999999962747,308926.979999999981374,./0.png
-4.57104941605923,33.3072755703939,ST1,577021.119999999995343,301403.469999999972060,./0.png
-3.95646694480184,33.4300281850343,ST1,634043.219999999972060,315634.729999999981374,./0.png
-4.75812573541128,33.4543609487298,ST10,559505.609999999986030,317587.900000000023283,./0.png
-4.79044474422007,33.4961075997834,ST11,556474.979999999981374,322198.380000000004657,./0.png
-4.74022152517985,33.4969463848288,ST12,561139.699999999953434,322319.750000000000000,./0.png
-4.27101779300973,33.3017856345233,ST2,604957.550000000046566,301056.849999999976717,./0.png
-4.71749314482742,33.4358483059443,ST2,563295.250000000000000,315559.369999999995343,./0.png
